origin_code,origin_name,origin_coords,origin_location,origin_lat,origin_lon,dest_code,dest_name,dest_coords,dest_location,route,route_locations,distance_mi,co2e_kg,co2e_kg_round,co2e_lb
DDG,"Dodge City, KS","(37.7539148, -100.0379605)","Dodge City, Kansas",37.7539148,-100.0379605,GCK,"Garden City, KS","(37.965083, -100.8725001)","Garden City, Kansas",Southwest Chief - Chicago - Los Angeles,"Southwest Chief - Chicago - Los Angeles: Chicago, IL; Naperville, IL; Mendota, IL; Princeton, IL; Galesburg, IL; Fort Madison, IA; La Plata, MO; Kansas City, MO; Lawrence, KS; Topeka, KS; Newton, KS; Hutchinson, KS; Dodge City, KS; Garden City, KS; Lamar, CO; La Junta, CO; Trinidad, CO; Raton, NM; Las Vegas, NM; Lamy, NM; Albuquerque, NM; Gallup, NM; Winslow, AZ; Flagstaff, AZ; Kingman, AZ; Needles, CA; Barstow, CA; Victorville, CA; San Bernardino, CA; Riverside, CA; Fullerton, CA; Los Angeles, CA",50.63952765692977,9.226521939092605,9,20
GCK,"Garden City, KS","(37.965083, -100.8725001)","Garden City, Kansas",37.965083,-100.8725001,LMR,"Lamar, CO","(38.0897221, -102.6184143)","Lamar, Colorado",Southwest Chief - Chicago - Los Angeles,"Southwest Chief - Chicago - Los Angeles: Chicago, IL; Naperville, IL; Mendota, IL; Princeton, IL; Galesburg, IL; Fort Madison, IA; La Plata, MO; Kansas City, MO; Lawrence, KS; Topeka, KS; Newton, KS; Hutchinson, KS; Dodge City, KS; Garden City, KS; Lamar, CO; La Junta, CO; Trinidad, CO; Raton, NM; Las Vegas, NM; Lamy, NM; Albuquerque, NM; Gallup, NM; Winslow, AZ; Flagstaff, AZ; Kingman, AZ; Needles, CA; Barstow, CA; Victorville, CA; San Bernardino, CA; Riverside, CA; Fullerton, CA; Los Angeles, CA",100.90677439403356,18.385214294592917,18,40
LMR,"Lamar, CO","(38.0897221, -102.6184143)","Lamar, Colorado",38.0897221,-102.6184143,LAJ,"La Junta, CO","(37.9883504, -103.5432101)","La Junta, Colorado",Southwest Chief - Chicago - Los Angeles,"Southwest Chief - Chicago - Los Angeles: Chicago, IL; Naperville, IL; Mendota, IL; Princeton, IL; Galesburg, IL; Fort Madison, IA; La Plata, MO; Kansas City, MO; Lawrence, KS; Topeka, KS; Newton, KS; Hutchinson, KS; Dodge City, KS; Garden City, KS; Lamar, CO; La Junta, CO; Trinidad, CO; Raton, NM; Las Vegas, NM; Lamy, NM; Albuquerque, NM; Gallup, NM; Winslow, AZ; Flagstaff, AZ; Kingman, AZ; Needles, CA; Barstow, CA; Victorville, CA; San Bernardino, CA; Riverside, CA; Fullerton, CA; Los Angeles, CA",55.60845245494096,10.131860037290243,10,22
LAJ,"La Junta, CO","(37.9883504, -103.5432101)","La Junta, Colorado",37.9883504,-103.5432101,TRI,"Trinidad, CO","(37.1727341, -104.5092538)","Trinidad, Colorado",Southwest Chief - Chicago - Los Angeles,"Southwest Chief - Chicago - Los Angeles: Chicago, IL; Naperville, IL; Mendota, IL; Princeton, IL; Galesburg, IL; Fort Madison, IA; La Plata, MO; Kansas City, MO; Lawrence, KS; Topeka, KS; Newton, KS; Hutchinson, KS; Dodge City, KS; Garden City, KS; Lamar, CO; La Junta, CO; Trinidad, CO; Raton, NM; Las Vegas, NM; Lamy, NM; Albuquerque, NM; Gallup, NM; Winslow, AZ; Flagstaff, AZ; Kingman, AZ; Needles, CA; Barstow, CA; Victorville, CA; San Bernardino, CA; Riverside, CA; Fullerton, CA; Los Angeles, CA",80.69546302050964,14.702713362336855,14,32
TRI,"Trinidad, CO","(37.1727341, -104.5092538)","Trinidad, Colorado",37.1727341,-104.5092538,RAT,"Raton, NM","(36.9009664, -104.4379645)","Raton, New Mexico",Southwest Chief - Chicago - Los Angeles,"Southwest Chief - Chicago - Los Angeles: Chicago, IL; Naperville, IL; Mendota, IL; Princeton, IL; Galesburg, IL; Fort Madison, IA; La Plata, MO; Kansas City, MO; Lawrence, KS; Topeka, KS; Newton, KS; Hutchinson, KS; Dodge City, KS; Garden City, KS; Lamar, CO; La Junta, CO; Trinidad, CO; Raton, NM; Las Vegas, NM; Lamy, NM; Albuquerque, NM; Gallup, NM; Winslow, AZ; Flagstaff, AZ; Kingman, AZ; Needles, CA; Barstow, CA; Victorville, CA; San Bernardino, CA; Riverside, CA; Fullerton, CA; Los Angeles, CA",21.170292106898696,3.8572272218769426,3,8
RAT,"Raton, NM","(36.9009664, -104.4379645)","Raton, New Mexico",36.9009664,-104.4379645,LSV,"Las Vegas, NM","(35.5934675, -105.2126703)","Las Vegas, New Mexico",Southwest Chief - Chicago - Los Angeles,"Southwest Chief - Chicago - Los Angeles: Chicago, IL; Naperville, IL; Mendota, IL; Princeton, IL; Galesburg, IL; Fort Madison, IA; La Plata, MO; Kansas City, MO; Lawrence, KS; Topeka, KS; Newton, KS; Hutchinson, KS; Dodge City, KS; Garden City, KS; Lamar, CO; La Junta, CO; Trinidad, CO; Raton, NM; Las Vegas, NM; Lamy, NM; Albuquerque, NM; Gallup, NM; Winslow, AZ; Flagstaff, AZ; Kingman, AZ; Needles, CA; Barstow, CA; Victorville, CA; San Bernardino, CA; Riverside, CA; Fullerton, CA; Los Angeles, CA",107.37476693598508,19.563682535736483,19,43
LSV,"Las Vegas, NM","(35.5934675, -105.2126703)","Las Vegas, New Mexico",35.5934675,-105.2126703,LMY,"Lamy, NM","(35.4808573, -105.8799726)","Lamy, New Mexico",Southwest Chief - Chicago - Los Angeles,"Southwest Chief - Chicago - Los Angeles: Chicago, IL; Naperville, IL; Mendota, IL; Princeton, IL; Galesburg, IL; Fort Madison, IA; La Plata, MO; Kansas City, MO; Lawrence, KS; Topeka, KS; Newton, KS; Hutchinson, KS; Dodge City, KS; Garden City, KS; Lamar, CO; La Junta, CO; Trinidad, CO; Raton, NM; Las Vegas, NM; Lamy, NM; Albuquerque, NM; Gallup, NM; Winslow, AZ; Flagstaff, AZ; Kingman, AZ; Needles, CA; Barstow, CA; Victorville, CA; San Bernardino, CA; Riverside, CA; Fullerton, CA; Los Angeles, CA",63.14108141702921,11.504305034182723,11,25
LMY,"Lamy, NM","(35.4808573, -105.8799726)","Lamy, New Mexico",35.4808573,-105.8799726,ABQ,"Albuquerque, NM","(35.0819655, -106.6476898)","Albuquerque, New Mexico",Southwest Chief - Chicago - Los Angeles,"Southwest Chief - Chicago - Los Angeles: Chicago, IL; Naperville, IL; Mendota, IL; Princeton, IL; Galesburg, IL; Fort Madison, IA; La Plata, MO; Kansas City, MO; Lawrence, KS; Topeka, KS; Newton, KS; Hutchinson, KS; Dodge City, KS; Garden City, KS; Lamar, CO; La Junta, CO; Trinidad, CO; Raton, NM; Las Vegas, NM; Lamy, NM; Albuquerque, NM; Gallup, NM; Winslow, AZ; Flagstaff, AZ; Kingman, AZ; Needles, CA; Barstow, CA; Victorville, CA; San Bernardino, CA; Riverside, CA; Fullerton, CA; Los Angeles, CA",74.7513983840895,13.619704785581106,13,29
ABQ,"Albuquerque, NM","(35.0819655, -106.6476898)","Albuquerque, New Mexico",35.0819655,-106.6476898,GLP,"Gallup, NM","(35.52925219999999, -108.7401194)","Gallup, New Mexico",Southwest Chief - Chicago - Los Angeles,"Southwest Chief - Chicago - Los Angeles: Chicago, IL; Naperville, IL; Mendota, IL; Princeton, IL; Galesburg, IL; Fort Madison, IA; La Plata, MO; Kansas City, MO; Lawrence, KS; Topeka, KS; Newton, KS; Hutchinson, KS; Dodge City, KS; Garden City, KS; Lamar, CO; La Junta, CO; Trinidad, CO; Raton, NM; Las Vegas, NM; Lamy, NM; Albuquerque, NM; Gallup, NM; Winslow, AZ; Flagstaff, AZ; Kingman, AZ; Needles, CA; Barstow, CA; Victorville, CA; San Bernardino, CA; Riverside, CA; Fullerton, CA; Los Angeles, CA",140.39714108141703,25.580359105034184,25,56
GLP,"Gallup, NM","(35.52925219999999, -108.7401194)","Gallup, New Mexico",35.52925219999999,-108.7401194,WLO,"Winslow, AZ","(35.0212337, -110.6950188)","Winslow, Arizona",Southwest Chief - Chicago - Los Angeles,"Southwest Chief - Chicago - Los Angeles: Chicago, IL; Naperville, IL; Mendota, IL; Princeton, IL; Galesburg, IL; Fort Madison, IA; La Plata, MO; Kansas City, MO; Lawrence, KS; Topeka, KS; Newton, KS; Hutchinson, KS; Dodge City, KS; Garden City, KS; Lamar, CO; La Junta, CO; Trinidad, CO; Raton, NM; Las Vegas, NM; Lamy, NM; Albuquerque, NM; Gallup, NM; Winslow, AZ; Flagstaff, AZ; Kingman, AZ; Needles, CA; Barstow, CA; Victorville, CA; San Bernardino, CA; Riverside, CA; Fullerton, CA; Los Angeles, CA",127.9502796768179,23.312540957116223,23,51
WLO,"Winslow, AZ","(35.0212337, -110.6950188)","Winslow, Arizona",35.0212337,-110.6950188,FLG,"Flagstaff, AZ","(35.1973243, -111.6491876)","Flagstaff, Arizona",Southwest Chief - Chicago - Los Angeles,"Southwest Chief - Chicago - Los Angeles: Chicago, IL; Naperville, IL; Mendota, IL; Princeton, IL; Galesburg, IL; Fort Madison, IA; La Plata, MO; Kansas City, MO; Lawrence, KS; Topeka, KS; Newton, KS; Hutchinson, KS; Dodge City, KS; Garden City, KS; Lamar, CO; La Junta, CO; Trinidad, CO; Raton, NM; Las Vegas, NM; Lamy, NM; Albuquerque, NM; Gallup, NM; Winslow, AZ; Flagstaff, AZ; Kingman, AZ; Needles, CA; Barstow, CA; Victorville, CA; San Bernardino, CA; Riverside, CA; Fullerton, CA; Los Angeles, CA",57.91547545059043,10.552199627097576,10,23
FLG,"Flagstaff, AZ","(35.1973243, -111.6491876)","Flagstaff, Arizona",35.1973243,-111.6491876,KNG,"Kingman, AZ","(35.1883114, -114.0527949)","Kingman, Arizona",Southwest Chief - Chicago - Los Angeles,"Southwest Chief - Chicago - Los Angeles: Chicago, IL; Naperville, IL; Mendota, IL; Princeton, IL; Galesburg, IL; Fort Madison, IA; La Plata, MO; Kansas City, MO; Lawrence, KS; Topeka, KS; Newton, KS; Hutchinson, KS; Dodge City, KS; Garden City, KS; Lamar, CO; La Junta, CO; Trinidad, CO; Raton, NM; Las Vegas, NM; Lamy, NM; Albuquerque, NM; Gallup, NM; Winslow, AZ; Flagstaff, AZ; Kingman, AZ; Needles, CA; Barstow, CA; Victorville, CA; San Bernardino, CA; Riverside, CA; Fullerton, CA; Los Angeles, CA",147.82660037290242,26.93400658794282,26,59
KNG,"Kingman, AZ","(35.1883114, -114.0527949)","Kingman, Arizona",35.1883114,-114.0527949,NDL,"Needles, CA","(34.8409004, -114.6063667)","Needles, California",Southwest Chief - Chicago - Los Angeles,"Southwest Chief - Chicago - Los Angeles: Chicago, IL; Naperville, IL; Mendota, IL; Princeton, IL; Galesburg, IL; Fort Madison, IA; La Plata, MO; Kansas City, MO; Lawrence, KS; Topeka, KS; Newton, KS; Hutchinson, KS; Dodge City, KS; Garden City, KS; Lamar, CO; La Junta, CO; Trinidad, CO; Raton, NM; Las Vegas, NM; Lamy, NM; Albuquerque, NM; Gallup, NM; Winslow, AZ; Flagstaff, AZ; Kingman, AZ; Needles, CA; Barstow, CA; Victorville, CA; San Bernardino, CA; Riverside, CA; Fullerton, CA; Los Angeles, CA",62.564325668116844,11.39922013673089,11,25
NDL,"Needles, CA","(34.8409004, -114.6063667)","Needles, California",34.8409004,-114.6063667,BAR,"Barstow, CA","(34.9047169, -117.0252036)","Barstow, California",Southwest Chief - Chicago - Los Angeles,"Southwest Chief - Chicago - Los Angeles: Chicago, IL; Naperville, IL; Mendota, IL; Princeton, IL; Galesburg, IL; Fort Madison, IA; La Plata, MO; Kansas City, MO; Lawrence, KS; Topeka, KS; Newton, KS; Hutchinson, KS; Dodge City, KS; Garden City, KS; Lamar, CO; La Junta, CO; Trinidad, CO; Raton, NM; Las Vegas, NM; Lamy, NM; Albuquerque, NM; Gallup, NM; Winslow, AZ; Flagstaff, AZ; Kingman, AZ; Needles, CA; Barstow, CA; Victorville, CA; San Bernardino, CA; Riverside, CA; Fullerton, CA; Los Angeles, CA",145.177750155376,26.451386078309508,26,58
BAR,"Barstow, CA","(34.9047169, -117.0252036)","Barstow, California",34.9047169,-117.0252036,VRV,"Victorville, CA","(34.5373646, -117.2937196)","Victorville, California",Southwest Chief - Chicago - Los Angeles,"Southwest Chief - Chicago - Los Angeles: Chicago, IL; Naperville, IL; Mendota, IL; Princeton, IL; Galesburg, IL; Fort Madison, IA; La Plata, MO; Kansas City, MO; Lawrence, KS; Topeka, KS; Newton, KS; Hutchinson, KS; Dodge City, KS; Garden City, KS; Lamar, CO; La Junta, CO; Trinidad, CO; Raton, NM; Las Vegas, NM; Lamy, NM; Albuquerque, NM; Gallup, NM; Winslow, AZ; Flagstaff, AZ; Kingman, AZ; Needles, CA; Barstow, CA; Victorville, CA; San Bernardino, CA; Riverside, CA; Fullerton, CA; Los Angeles, CA",32.522063393412054,5.925519950279677,5,13
VRV,"Victorville, CA","(34.5373646, -117.2937196)","Victorville, California",34.5373646,-117.2937196,SNB,"San Bernardino, CA","(34.1042558, -117.3095384)","San Bernardino, California",Southwest Chief - Chicago - Los Angeles,"Southwest Chief - Chicago - Los Angeles: Chicago, IL; Naperville, IL; Mendota, IL; Princeton, IL; Galesburg, IL; Fort Madison, IA; La Plata, MO; Kansas City, MO; Lawrence, KS; Topeka, KS; Newton, KS; Hutchinson, KS; Dodge City, KS; Garden City, KS; Lamar, CO; La Junta, CO; Trinidad, CO; Raton, NM; Las Vegas, NM; Lamy, NM; Albuquerque, NM; Gallup, NM; Winslow, AZ; Flagstaff, AZ; Kingman, AZ; Needles, CA; Barstow, CA; Victorville, CA; San Bernardino, CA; Riverside, CA; Fullerton, CA; Los Angeles, CA",40.546923555003104,7.3876494717215655,7,16
SNB,"San Bernardino, CA","(34.1042558, -117.3095384)","San Bernardino, California",34.1042558,-117.3095384,RIV,"Riverside, CA","(33.9761238, -117.369216)","Riverside, California",Southwest Chief - Chicago - Los Angeles,"Southwest Chief - Chicago - Los Angeles: Chicago, IL; Naperville, IL; Mendota, IL; Princeton, IL; Galesburg, IL; Fort Madison, IA; La Plata, MO; Kansas City, MO; Lawrence, KS; Topeka, KS; Newton, KS; Hutchinson, KS; Dodge City, KS; Garden City, KS; Lamar, CO; La Junta, CO; Trinidad, CO; Raton, NM; Las Vegas, NM; Lamy, NM; Albuquerque, NM; Gallup, NM; Winslow, AZ; Flagstaff, AZ; Kingman, AZ; Needles, CA; Barstow, CA; Victorville, CA; San Bernardino, CA; Riverside, CA; Fullerton, CA; Los Angeles, CA",11.256059664387818,2.0508540708514604,2,4
RIV,"Riverside, CA","(33.9761238, -117.369216)","Riverside, California",33.9761238,-117.369216,FUL,"Fullerton, CA","(33.8689101, -117.9228766)","Fullerton, California",Southwest Chief - Chicago - Los Angeles,"Southwest Chief - Chicago - Los Angeles: Chicago, IL; Naperville, IL; Mendota, IL; Princeton, IL; Galesburg, IL; Fort Madison, IA; La Plata, MO; Kansas City, MO; Lawrence, KS; Topeka, KS; Newton, KS; Hutchinson, KS; Dodge City, KS; Garden City, KS; Lamar, CO; La Junta, CO; Trinidad, CO; Raton, NM; Las Vegas, NM; Lamy, NM; Albuquerque, NM; Gallup, NM; Winslow, AZ; Flagstaff, AZ; Kingman, AZ; Needles, CA; Barstow, CA; Victorville, CA; San Bernardino, CA; Riverside, CA; Fullerton, CA; Los Angeles, CA",37.12367930391547,6.763934369173399,6,14
FUL,"Fullerton, CA","(33.8689101, -117.9228766)","Fullerton, California",33.8689101,-117.9228766,LAX,"Los Angeles, CA","(34.0562196, -118.2365021)","Los Angeles, California",Southwest Chief - Chicago - Los Angeles,"Southwest Chief - Chicago - Los Angeles: Chicago, IL; Naperville, IL; Mendota, IL; Princeton, IL; Galesburg, IL; Fort Madison, IA; La Plata, MO; Kansas City, MO; Lawrence, KS; Topeka, KS; Newton, KS; Hutchinson, KS; Dodge City, KS; Garden City, KS; Lamar, CO; La Junta, CO; Trinidad, CO; Raton, NM; Las Vegas, NM; Lamy, NM; Albuquerque, NM; Gallup, NM; Winslow, AZ; Flagstaff, AZ; Kingman, AZ; Needles, CA; Barstow, CA; Victorville, CA; San Bernardino, CA; Riverside, CA; Fullerton, CA; Los Angeles, CA",25.739589807333747,4.689753262896208,4,10
LAX,"Los Angeles, CA","(34.0562196, -118.2365021)","Los Angeles, California",34.0562196,-118.2365021,LAX,"Los Angeles, CA","(34.0562196, -118.2365021)","Los Angeles, California",Southwest Chief - Chicago - Los Angeles,"Southwest Chief - Chicago - Los Angeles: Chicago, IL; Naperville, IL; Mendota, IL; Princeton, IL; Galesburg, IL; Fort Madison, IA; La Plata, MO; Kansas City, MO; Lawrence, KS; Topeka, KS; Newton, KS; Hutchinson, KS; Dodge City, KS; Garden City, KS; Lamar, CO; La Junta, CO; Trinidad, CO; Raton, NM; Las Vegas, NM; Lamy, NM; Albuquerque, NM; Gallup, NM; Winslow, AZ; Flagstaff, AZ; Kingman, AZ; Needles, CA; Barstow, CA; Victorville, CA; San Bernardino, CA; Riverside, CA; Fullerton, CA; Los Angeles, CA",0.0,0.0,0,0
NOL,"New Orleans, LA","(29.9465427, -90.0795131)","New Orleans, Louisiana",29.9465427,-90.0795131,NOL,"New Orleans, LA","(29.9465427, -90.0795131)","New Orleans, Louisiana",Sunset Limited - New Orleans - Los Angeles,"Sunset Limited - New Orleans - Los Angeles: New Orleans, LA; Schriever, LA; New Iberia, LA; Lafayette, LA; Lake Charles, LA; Beaumont, TX; Houston, TX; San Antonio, TX; Del Rio, TX; Sanderson, TX; Alpine, TX; El Paso, TX; Deming, NM; Lordsburg, NM; Benson, AZ; Tucson, AZ; Maricopa, AZ; Yuma, AZ; Palm Springs, CA; Ontario, CA; Pomona, CA; Los Angeles, CA",0.0,0.0,0,0
NOL,"New Orleans, LA","(29.9465427, -90.0795131)","New Orleans, Louisiana",29.9465427,-90.0795131,SCH,"Schriever, LA","(29.7443003, -90.8133297)","Schriever, Louisiana",Sunset Limited - New Orleans - Los Angeles,"Sunset Limited - New Orleans - Los Angeles: New Orleans, LA; Schriever, LA; New Iberia, LA; Lafayette, LA; Lake Charles, LA; Beaumont, TX; Houston, TX; San Antonio, TX; Del Rio, TX; Sanderson, TX; Alpine, TX; El Paso, TX; Deming, NM; Lordsburg, NM; Benson, AZ; Tucson, AZ; Maricopa, AZ; Yuma, AZ; Palm Springs, CA; Ontario, CA; Pomona, CA; Los Angeles, CA",62.89434431323804,11.45934953387197,11,25
SCH,"Schriever, LA","(29.7443003, -90.8133297)","Schriever, Louisiana",29.7443003,-90.8133297,NIB,"New Iberia, LA","(30.0084647, -91.8239291)","New Iberia, Louisiana",Sunset Limited - New Orleans - Los Angeles,"Sunset Limited - New Orleans - Los Angeles: New Orleans, LA; Schriever, LA; New Iberia, LA; Lafayette, LA; Lake Charles, LA; Beaumont, TX; Houston, TX; San Antonio, TX; Del Rio, TX; Sanderson, TX; Alpine, TX; El Paso, TX; Deming, NM; Lordsburg, NM; Benson, AZ; Tucson, AZ; Maricopa, AZ; Yuma, AZ; Palm Springs, CA; Ontario, CA; Pomona, CA; Los Angeles, CA",74.67619639527656,13.60600298321939,13,29
NIB,"New Iberia, LA","(30.0084647, -91.8239291)","New Iberia, Louisiana",30.0084647,-91.8239291,LFT,"Lafayette, LA","(30.226716, -92.01427249999999)","Lafayette, Louisiana",Sunset Limited - New Orleans - Los Angeles,"Sunset Limited - New Orleans - Los Angeles: New Orleans, LA; Schriever, LA; New Iberia, LA; Lafayette, LA; Lake Charles, LA; Beaumont, TX; Houston, TX; San Antonio, TX; Del Rio, TX; Sanderson, TX; Alpine, TX; El Paso, TX; Deming, NM; Lordsburg, NM; Benson, AZ; Tucson, AZ; Maricopa, AZ; Yuma, AZ; Palm Springs, CA; Ontario, CA; Pomona, CA; Los Angeles, CA",19.81914232442511,3.6110477315102547,3,7
LFT,"Lafayette, LA","(30.226716, -92.01427249999999)","Lafayette, Louisiana",30.226716,-92.01427249999999,LCH,"Lake Charles, LA","(30.2381393, -93.2175)","Lake Charles, Louisiana",Sunset Limited - New Orleans - Los Angeles,"Sunset Limited - New Orleans - Los Angeles: New Orleans, LA; Schriever, LA; New Iberia, LA; Lafayette, LA; Lake Charles, LA; Beaumont, TX; Houston, TX; San Antonio, TX; Del Rio, TX; Sanderson, TX; Alpine, TX; El Paso, TX; Deming, NM; Lordsburg, NM; Benson, AZ; Tucson, AZ; Maricopa, AZ; Yuma, AZ; Palm Springs, CA; Ontario, CA; Pomona, CA; Los Angeles, CA",76.19825978868863,13.883322933499068,13,30
LCH,"Lake Charles, LA","(30.2381393, -93.2175)","Lake Charles, Louisiana",30.2381393,-93.2175,BMT,"Beaumont, TX","(30.0763458, -94.12759910000001)","Beaumont, Texas",Sunset Limited - New Orleans - Los Angeles,"Sunset Limited - New Orleans - Los Angeles: New Orleans, LA; Schriever, LA; New Iberia, LA; Lafayette, LA; Lake Charles, LA; Beaumont, TX; Houston, TX; San Antonio, TX; Del Rio, TX; Sanderson, TX; Alpine, TX; El Paso, TX; Deming, NM; Lordsburg, NM; Benson, AZ; Tucson, AZ; Maricopa, AZ; Yuma, AZ; Palm Springs, CA; Ontario, CA; Pomona, CA; Los Angeles, CA",60.04599129894344,10.940379614667496,10,24
BMT,"Beaumont, TX","(30.0763458, -94.12759910000001)","Beaumont, Texas",30.0763458,-94.12759910000001,HOS,"Houston, TX","(29.7674562, -95.3668747)","Houston, Texas",Sunset Limited - New Orleans - Los Angeles,"Sunset Limited - New Orleans - Los Angeles: New Orleans, LA; Schriever, LA; New Iberia, LA; Lafayette, LA; Lake Charles, LA; Beaumont, TX; Houston, TX; San Antonio, TX; Del Rio, TX; Sanderson, TX; Alpine, TX; El Paso, TX; Deming, NM; Lordsburg, NM; Benson, AZ; Tucson, AZ; Maricopa, AZ; Yuma, AZ; Palm Springs, CA; Ontario, CA; Pomona, CA; Los Angeles, CA",83.63269111249222,15.237876320696083,15,33
HOS,"Houston, TX","(29.7674562, -95.3668747)","Houston, Texas",29.7674562,-95.3668747,SAS,"San Antonio, TX","(29.4206819, -98.477949)","San Antonio, Texas",Sunset Limited - New Orleans - Los Angeles,"Sunset Limited - New Orleans - Los Angeles: New Orleans, LA; Schriever, LA; New Iberia, LA; Lafayette, LA; Lake Charles, LA; Beaumont, TX; Houston, TX; San Antonio, TX; Del Rio, TX; Sanderson, TX; Alpine, TX; El Paso, TX; Deming, NM; Lordsburg, NM; Benson, AZ; Tucson, AZ; Maricopa, AZ; Yuma, AZ; Palm Springs, CA; Ontario, CA; Pomona, CA; Los Angeles, CA",196.69981354878806,35.838706028589186,35,78
SAS,"San Antonio, TX","(29.4206819, -98.477949)","San Antonio, Texas",29.4206819,-98.477949,DRT,"Del Rio, TX","(29.36233499999999, -100.9026281)","Del Rio, Texas",Sunset Limited - New Orleans - Los Angeles,"Sunset Limited - New Orleans - Los Angeles: New Orleans, LA; Schriever, LA; New Iberia, LA; Lafayette, LA; Lake Charles, LA; Beaumont, TX; Houston, TX; San Antonio, TX; Del Rio, TX; Sanderson, TX; Alpine, TX; El Paso, TX; Deming, NM; Lordsburg, NM; Benson, AZ; Tucson, AZ; Maricopa, AZ; Yuma, AZ; Palm Springs, CA; Ontario, CA; Pomona, CA; Los Angeles, CA",158.27843380981977,28.838330640149163,28,63
DRT,"Del Rio, TX","(29.36233499999999, -100.9026281)","Del Rio, Texas",29.36233499999999,-100.9026281,SND,"Sanderson, TX","(30.1402257, -102.3995042)","Sanderson, Texas",Sunset Limited - New Orleans - Los Angeles,"Sunset Limited - New Orleans - Los Angeles: New Orleans, LA; Schriever, LA; New Iberia, LA; Lafayette, LA; Lake Charles, LA; Beaumont, TX; Houston, TX; San Antonio, TX; Del Rio, TX; Sanderson, TX; Alpine, TX; El Paso, TX; Deming, NM; Lordsburg, NM; Benson, AZ; Tucson, AZ; Maricopa, AZ; Yuma, AZ; Palm Springs, CA; Ontario, CA; Pomona, CA; Los Angeles, CA",120.84338098197638,22.017664014916097,22,48
SND,"Sanderson, TX","(30.1402257, -102.3995042)","Sanderson, Texas",30.1402257,-102.3995042,ALP,"Alpine, TX","(30.3581727, -103.6618239)","Alpine, Texas",Sunset Limited - New Orleans - Los Angeles,"Sunset Limited - New Orleans - Los Angeles: New Orleans, LA; Schriever, LA; New Iberia, LA; Lafayette, LA; Lake Charles, LA; Beaumont, TX; Houston, TX; San Antonio, TX; Del Rio, TX; Sanderson, TX; Alpine, TX; El Paso, TX; Deming, NM; Lordsburg, NM; Benson, AZ; Tucson, AZ; Maricopa, AZ; Yuma, AZ; Palm Springs, CA; Ontario, CA; Pomona, CA; Los Angeles, CA",84.05842137973897,15.315444375388442,15,33
ALP,"Alpine, TX","(30.3581727, -103.6618239)","Alpine, Texas",30.3581727,-103.6618239,ELP,"El Paso, TX","(31.7573459, -106.4959451)","El Paso, Texas",Sunset Limited - New Orleans - Los Angeles,"Sunset Limited - New Orleans - Los Angeles: New Orleans, LA; Schriever, LA; New Iberia, LA; Lafayette, LA; Lake Charles, LA; Beaumont, TX; Houston, TX; San Antonio, TX; Del Rio, TX; Sanderson, TX; Alpine, TX; El Paso, TX; Deming, NM; Lordsburg, NM; Benson, AZ; Tucson, AZ; Maricopa, AZ; Yuma, AZ; Palm Springs, CA; Ontario, CA; Pomona, CA; Los Angeles, CA",221.96395276569297,40.441832193909256,40,88
ELP,"El Paso, TX","(31.7573459, -106.4959451)","El Paso, Texas",31.7573459,-106.4959451,DEM,"Deming, NM","(32.2707883, -107.7552987)","Deming, New Mexico",Sunset Limited - New Orleans - Los Angeles,"Sunset Limited - New Orleans - Los Angeles: New Orleans, LA; Schriever, LA; New Iberia, LA; Lafayette, LA; Lake Charles, LA; Beaumont, TX; Houston, TX; San Antonio, TX; Del Rio, TX; Sanderson, TX; Alpine, TX; El Paso, TX; Deming, NM; Lordsburg, NM; Benson, AZ; Tucson, AZ; Maricopa, AZ; Yuma, AZ; Palm Springs, CA; Ontario, CA; Pomona, CA; Los Angeles, CA",103.30329397141081,18.821860161591047,18,41
DEM,"Deming, NM","(32.2707883, -107.7552987)","Deming, New Mexico",32.2707883,-107.7552987,LDB,"Lordsburg, NM","(32.3465449, -108.6945356)","Lordsburg, New Mexico",Sunset Limited - New Orleans - Los Angeles,"Sunset Limited - New Orleans - Los Angeles: New Orleans, LA; Schriever, LA; New Iberia, LA; Lafayette, LA; Lake Charles, LA; Beaumont, TX; Houston, TX; San Antonio, TX; Del Rio, TX; Sanderson, TX; Alpine, TX; El Paso, TX; Deming, NM; Lordsburg, NM; Benson, AZ; Tucson, AZ; Maricopa, AZ; Yuma, AZ; Palm Springs, CA; Ontario, CA; Pomona, CA; Los Angeles, CA",66.74331883157241,12.160632691112493,12,26
LDB,"Lordsburg, NM","(32.3465449, -108.6945356)","Lordsburg, New Mexico",32.3465449,-108.6945356,BEN,"Benson, AZ","(31.96880359999999, -110.2970562)","Benson, Arizona",Sunset Limited - New Orleans - Los Angeles,"Sunset Limited - New Orleans - Los Angeles: New Orleans, LA; Schriever, LA; New Iberia, LA; Lafayette, LA; Lake Charles, LA; Beaumont, TX; Houston, TX; San Antonio, TX; Del Rio, TX; Sanderson, TX; Alpine, TX; El Paso, TX; Deming, NM; Lordsburg, NM; Benson, AZ; Tucson, AZ; Maricopa, AZ; Yuma, AZ; Palm Springs, CA; Ontario, CA; Pomona, CA; Los Angeles, CA",111.51957737725296,20.31886699813549,20,44
